ts,fuid,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,source,depth,analyzers,mime_type,filename,duration,local_orig,is_orig,seen_bytes,total_bytes,missing_bytes,overflow_bytes,timedout,parent_fuid,md5,sha1,sha256,extracted,extracted_cutoff,extracted_size
1762167495.654118,FjmLHkZW9w1jOyx44,Cu1DOh4EWBObVaKLE,192.168.7.205,45630,3.211.176.227,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,f661c7388043aa8860b51c4a117f5b69,514a8bedeaf498590e54054617cb1b494acc21d0,-,-,-,-
1762167495.783463,Fs5sBl18n2pCKC6Jxi,CEsTV8K7C1T38k37,192.168.7.205,50994,52.20.222.128,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,ed196fad2d76e24e67a9bb41e41b184d,0dcca53463e4ff9908bf9a659211399c4ab94650,-,-,-,-
1762167496.036368,FNhZAwQm2DG8QWqGb,Cm54eY24SQxHNa1I2g,192.168.7.205,51060,52.20.222.128,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,c82e7d5f78b84c2c24eab6a0f69f9b92,c66a77cf12babb61c3324b954a090ea6badb2882,-,-,-,-
1762167496.101007,FAgFva1sHPvf2qtEI,CoXvYJ1OYcLoQTT1b,192.168.7.205,50974,52.20.222.128,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,1a7c0f39d4c7550d389b80863655bd24,67ed70f0f47462063417a4d163bbb077e1a45a5a,-,-,-,-
1762167499.908781,FRTArk120SOYXfNrFc,CyiwC84FYWDCYoXtc9,192.168.7.205,45626,3.211.176.227,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,7b065d49a081038b99de1b2593e7acd7,c529a047892b4660f037ac78c145e756e4a8aa96,-,-,-,-
1762167506.275993,FeuGoVvYE9V5qCbm2,CtiITNFyIsDX6iuWd,192.168.7.205,57132,34.236.82.201,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,ebaf2f3209d1856febc40252a897f392,5e5cf3733cf4a8a5047e1073be8a54fb9540c2fe,-,-,-,-
1762167506.984543,FOe8KC1cMJZwSUsdGi,CJsWNq3VyuIzDfrPfj,192.168.7.205,45672,3.211.176.227,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,7cee29ea70c04e90371bfcb94aa615c9,647cdd7eace7a6814d86865753d5aaa677c42642,-,-,-,-
1762167507.068343,FzZHvd2UIJTLFEtkef,CrW6eD3PDOLy2GmxIb,192.168.7.205,57018,34.236.82.201,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,27ea3838217a880af2aa80e515394502,6fb95a142ad9e4f4aeed77e36db0b7fe84215aa8,-,-,-,-
1762167508.041350,FbNlph2LSONjBMHBtc,CrjCN23zeysseqSeXg,192.168.7.205,49974,54.85.23.59,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,f4bc167dbfdc36a136d2608780408a50,a9b19f66f48f4c51414933645f3126ecf3087070,-,-,-,-
1762167508.999853,FA9p4u4ry3DQufxkN5,CCB9A4nRJzEhQRN38,192.168.7.205,45702,3.211.176.227,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,4a4e1c551d2592fa6b9c64dbf4710688,98755c2a4f2d3b10ab02043397e6041538a5a235,-,-,-,-
1762167511.580328,FulLwT3hYsvIZZ3Qpb,C640FpyjfBcSBpJB4,192.168.7.205,51030,52.20.222.128,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,c943aea2cbb36b385054a1a8164fd27a,d4875f95736f47c14e5b65de842944711399c441,-,-,-,-
1762167511.600600,FVXaES2c1kAjerHQl6,CxWfab1neeN1QDP1W5,192.168.7.205,57068,34.236.82.201,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,5d11359fb13e7214d32a449bb497925c,41a2576f693ae3fbe8bbab7f8f9623263eb64a3a,-,-,-,-
1762167511.601001,FYL3Sk0klNLLh1a3,Ci5USD2Tbpzsss0m4b,192.168.7.205,45666,3.211.176.227,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,60aa3fe66ccc88e584a23ce221ebd8a6,144a71cce8da12070a96013e0be5d45aad47e561,-,-,-,-
1762167512.152402,F4sTkD3kXROEhF7wZk,CvZzxC2Ne4pT9nAi23,192.168.7.205,49994,54.85.23.59,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,548e19e7c475751d9744bd64bbf912f0,93e8931ea4e34c9bf265342e959cf592fa26bc0c,-,-,-,-
1762167517.101351,FBlqcb3DwUIzZVkGW7,CopunM1RXTiDoGmWDh,192.168.7.205,57106,34.236.82.201,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,e31bb236fcb2b3a5af24197ab7e4251a,d6cfb6a6e49bb9ef12713b9a76531f2bda5b87f2,-,-,-,-
1762167518.843833,Fi8VZP3TgDsdVaAngh,CorHXFpeRsE6sGIn2,192.168.7.205,45706,3.211.176.227,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,306,306,0,0,F,-,2506907c7268efcad8faa57f3a8c1872,3e5121e78c2ee5bcd107feda500efa4ef20882d9,-,-,-,-
1762167521.719639,FqoPN74pgwZmqzVzj,CjU7HH2By9BiwYuOuf,192.168.7.101,56323,184.51.88.75,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1048,-,0,0,F,-,40933ea0adf13957b3ef7938a8e42e6f,6089c38550c5a81870d71ff17c3eafc26c355cbd,-,-,-,-
1762167561.152888,F4UjnS1vQk3CvmVimf,CO3NaP3EbkbKQKcYyg,192.168.7.101,55136,150.171.28.11,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,1e6611d61c669a27919e690144b40e6d,777636c37cdd8d0a7702fc860c768d55f361e156,-,-,-,-
1762167561.267911,FuMBiH2YD2h0VyHd6k,CNOJ3z2VS4e0LcT8b7,192.168.7.101,54655,52.20.222.128,80,HTTP,0,"SHA1,MD5",text/json,-,0.000000,F,F,666,666,0,0,F,-,16faf6c32e78deca4eeda392c105f9fd,e3758068d79c83845497284e4c1153f692bdf752,-,-,-,-
1762167562.562267,FSZRhfLVfVwXsy7B3,CNOJ3z2VS4e0LcT8b7,192.168.7.101,54655,52.20.222.128,80,HTTP,0,"SHA1,MD5",text/html,-,0.000000,F,F,233,233,0,0,F,-,ca783981d8cff646eececb652f636a3b,c40de9ff0eb1a8adb68dcd7266d2e5c8f3610e8c,-,-,-,-
1762167613.751901,FISrWU3tR8y0BYsgS8,CU4s0cjuWBbpE3ZZi,192.168.7.101,58011,108.141.15.7,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,67adc09197f6081b56f8d3d0029cd9bb,a1baaee21b441ff955161d7d132066319a54cf5a,-,-,-,-
1762167751.592182,FQ49w44Dq5FiqCoqul,CU6NSk1tiC9lsheey1,192.168.7.101,60358,4.251.34.76,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,948b733ad32c17b40cdf92f0e2c152e5,856f5fe3920021d86619550b537ff8e74402a099,-,-,-,-
1762167761.156185,FsQ9B01mWeZjCeIaY6,CNhebK1BQhFRAEDULd,192.168.7.101,60382,149.154.167.151,80,HTTP,0,"SHA1,MD5",-,-,0.000000,T,T,272,272,0,0,F,-,31f7f176d45fec460210e8c202bea395,63e6b1efdfb007d18260d80d955c03faa91327a7,-,-,-,-
1762167761.256433,FfamNA3nDAdcVqj4A8,CNhebK1BQhFRAEDULd,192.168.7.101,60382,149.154.167.151,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,128,128,0,0,F,-,e63292f343cb40f970f4233245ca5715,20324d2cf0bb6d3f963cbda0ca420275da1f5351,-,-,-,-
1762167809.495928,FjGAHV2J8ywoCoz8Mg,CCnV694oNPSUjE8Vf3,192.168.7.101,55836,150.171.28.11,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,1e6611d61c669a27919e690144b40e6d,777636c37cdd8d0a7702fc860c768d55f361e156,-,-,-,-
1762167821.793937,FnVKeA4e6PKLMgUbX5,Cq5dc8pQMJvjI8u43,192.168.7.101,61130,95.101.78.65,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1048,-,0,0,F,-,9d88c6c930bc995ed1f65059029c629c,4252ad4bcd5fe2da928f15ed00aaed4479c60972,-,-,-,-
1762167940.496707,FFsYou4ZiAhWzLVDPi,CBDdqV1iEPaEoOQmn8,192.168.7.101,58849,150.171.27.11,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,4288bb046de6e35146b56c26150f7efc,d91ce3017cbe759f059e97264f18193a3bcad3f7,-,-,-,-
1762168071.829720,FF4zAr14aBxnyZDqk5,C1RcZX2gpMvchKhxV8,192.168.7.101,51935,150.171.27.11,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,e54fdc72099c1703434bfad23e65a2c1,570526cb35b2db00919b80bc7296a761d3785e97,-,-,-,-
1762168106.751433,FyNKGW3Wk4b6cm9jEl,C8Rq1drcMtyFp9cvf,192.168.7.101,51895,150.171.28.11,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,1e6611d61c669a27919e690144b40e6d,777636c37cdd8d0a7702fc860c768d55f361e156,-,-,-,-
1762168121.730035,Fo9hxM2mZ8yslfipE7,CAS5cF1LdnfVGcrrB3,192.168.7.101,51425,23.73.2.134,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1050,-,0,0,F,-,c826e449d05d0bbd23ebc480e231a21a,b8cbaf91a29e207120904312fec07d3700ed5e95,-,-,-,-
1762168421.721197,FqwdR5uv2uZSJ6cuf,CSbmbmWItvWJWsNk1,192.168.7.101,57536,184.51.88.42,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1048,-,0,0,F,-,bff328fc4d80dc500d745237ad6e957f,bb11da75f8c9afaf2f72d13bb05ad77eb285ded2,-,-,-,-
1762168452.062622,F8Pwdj4rJLzlSrzZw7,CUnnQB4nMdgn9XZRe1,192.168.7.101,65190,150.171.28.11,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,e54fdc72099c1703434bfad23e65a2c1,570526cb35b2db00919b80bc7296a761d3785e97,-,-,-,-
1762168486.774043,FNfugw2X3T1wLEaLxf,Co4u8e3jgudq3mWXUd,192.168.7.101,64883,172.205.80.42,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,67adc09197f6081b56f8d3d0029cd9bb,a1baaee21b441ff955161d7d132066319a54cf5a,-,-,-,-
1762168663.245638,Fvqpis3sj0RRkuj873,CKcrWV3heMEir3sUka,192.168.7.101,51238,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,T,T,188,188,0,0,F,-,434178cd0a0c36d6758c87cf6c02dcdb,528228ec4d3760f24964f9a6aff5158a758d2957,-,-,-,-
1762168663.296286,F5tnSZ1AjnBN1Afdi3,CKcrWV3heMEir3sUka,192.168.7.101,51238,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,176,176,0,0,F,-,a098cbc975c43f56253bd128cc9870a1,7046aad0757a4db2a0968b702e017289e15a4e47,-,-,-,-
1762168668.474860,Fj9P5l2nlhxqJnLvme,CsQji53Q8pMj5poRCk,192.168.7.101,56463,150.171.27.11,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,e54fdc72099c1703434bfad23e65a2c1,570526cb35b2db00919b80bc7296a761d3785e97,-,-,-,-
1762168680.717680,FbMTIK1l6eNiDQrAxh,CIEQTtiP8j76p0beg,192.168.7.101,50067,150.171.27.11,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,4288bb046de6e35146b56c26150f7efc,d91ce3017cbe759f059e97264f18193a3bcad3f7,-,-,-,-
1762168721.722838,FaMH74JaBgAQTRyP8,C4iIGf18h4mS9B9roa,192.168.7.101,58199,23.73.2.151,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1049,-,0,0,F,-,e8d7963f2d325173bf6d0b32638b898a,64ef59b82181a68515e679d6443ec33d3c2b9551,-,-,-,-
1762168734.180470,FGPsFw4sZIKzE3MSad,CKxjAw2P75MCwZZbz6,192.168.7.101,51102,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,T,T,232,232,0,0,F,-,c64667eb45e99373f36ee894884cc093,8887c6f11d5053e1dcaba1cbeb110023772fa29b,-,-,-,-
1762168734.229889,FOrT9d3zBc4nN35qwa,CKxjAw2P75MCwZZbz6,192.168.7.101,51102,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,108,108,0,0,F,-,4c732a64cb1cb163d6bbe894b99493b5,6be69440864eb5f1d2f39852ebbf8d94a111e871,-,-,-,-
1762168935.116857,FbOThL1n1wuvYJScN5,Cye0GK2FlrQgwXjopf,192.168.7.101,54047,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,T,T,212,212,0,0,F,-,533e8b5b1fea43e551414745a8dbce6e,6649203f474e304bdde8fcfee449941540b7d8d6,-,-,-,-
1762168935.167696,FSMxbx2gHDAJDd8Trf,Cye0GK2FlrQgwXjopf,192.168.7.101,54047,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,104,104,0,0,F,-,00bcf88141ac71ea3108ed57ae5d5aed,99ead1fda192e3ac38f021673d6a2e6d3590e3ab,-,-,-,-
1762169021.714608,FJVNle1o95N6no90hb,CG5EYG30ln9rmdxrT7,192.168.7.101,58126,23.73.2.134,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1050,-,0,0,F,-,c826e449d05d0bbd23ebc480e231a21a,b8cbaf91a29e207120904312fec07d3700ed5e95,-,-,-,-
1762169119.331461,Fe5hqltwg0bSAK2qk,CNSRJEpZoN3q9AKCe,192.168.7.101,61274,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,T,T,92,92,0,0,F,-,32dfb178d7d637c2044f3a40ca13c90c,331f69d4711bec38d1156bcb727aa3affe9bfb7e,-,-,-,-
1762169119.379643,FNI7pB23G78iJasJY9,CNSRJEpZoN3q9AKCe,192.168.7.101,61274,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,120,120,0,0,F,-,2ef6586e855d14df843da7595925cde4,3fc54a955c7e9d5042bfdba6ef13227102bd51eb,-,-,-,-
1762169279.145105,F8qEAKmWT0R43h4ra,C2G3Mi4SYWJrTx1zz5,192.168.7.101,53775,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,T,T,184,184,0,0,F,-,7edb5d24a3e1c215f95ce602645df2b2,77d23164c9271999f82375bd766a40afdbed3392,-,-,-,-
1762169279.200062,FwLChw1NJaliN9uhzd,C2G3Mi4SYWJrTx1zz5,192.168.7.101,53775,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,196,196,0,0,F,-,5dbff03c64f4d01a4deddf9677892cd3,ad086af2dbbdf469d4e33434ccab714c766f67bc,-,-,-,-
1762169321.713522,F5EMvzMKZ9TBOFcU6,Cs7aEY2sWxfeeYRHml,192.168.7.101,64475,23.73.2.135,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1047,-,0,0,F,-,022c9f6338f415a7d130c36d7612d6d2,afc2b69fb6e71b3f405deb1adc08539ca6598ae2,-,-,-,-
1762169564.230874,FTt4os1tQW08rFcaTf,ClqqbK3WjfXLHWSEx2,192.168.7.101,62017,20.42.73.30,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,9c5f251f4f3906355f6e7c7d56790ac6,459109a04b986eb5cc28d987ad7f3fa15fc38bba,-,-,-,-
1762169621.821225,FyaX6a4zT2gvkx1QId,CrxlqT1jCcpxibYjY5,192.168.7.101,64917,95.101.78.9,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1048,-,0,0,F,-,9d88c6c930bc995ed1f65059029c629c,4252ad4bcd5fe2da928f15ed00aaed4479c60972,-,-,-,-
1762169921.825087,F20OLf3frCdSNnfF8j,C5dyQOhZ3JLz7GHHb,192.168.7.101,59753,95.101.78.9,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1048,-,0,0,F,-,9d88c6c930bc995ed1f65059029c629c,4252ad4bcd5fe2da928f15ed00aaed4479c60972,-,-,-,-
1762169996.180168,FlZYN5qe2wZCZfIo,CWsiCs1fWGn3mx5tg1,192.168.7.101,50646,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,T,T,260,260,0,0,F,-,c7c6d274899ba8eb282cfa9c5162f996,fa3272f3a4db953636f8ba6e341d5c545f9f5dfb,-,-,-,-
1762169996.229127,FWV2xhm4Jl7xiToQg,CWsiCs1fWGn3mx5tg1,192.168.7.101,50646,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,100,100,0,0,F,-,6014ee2f3ad65e73a9a3c19baa475f5a,14c23f75713112a4669629a6c5fd6dce455f5577,-,-,-,-
1762170004.303779,FLxFMi3BrTvlMJ8dUi,CufjRN10Ow7t7Nwcog,192.168.7.101,50648,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,T,T,200,200,0,0,F,-,f14d63b3b21515a62b4a52eaa4a82670,fb9fbf0a509a6d4411c993ec5aebaa6bf51f2021,-,-,-,-
1762170004.353110,FqQGu41tXY9rM6fM06,CufjRN10Ow7t7Nwcog,192.168.7.101,50648,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,136,136,0,0,F,-,aae206256deb0015079fac679522de93,6a226831bcd39bd24be12273cab491e790b37a7d,-,-,-,-
1762170014.662348,FnSkM2HhQQplkFVH2,CWKwMP1C3PjCpa3Bd1,192.168.7.101,51611,150.171.27.11,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,4288bb046de6e35146b56c26150f7efc,d91ce3017cbe759f059e97264f18193a3bcad3f7,-,-,-,-
1762170079.083098,FBvnT54Xo1OaJR3aA8,CRAavd2H0EZI0LQ3O1,192.168.7.101,57090,150.171.27.11,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,4288bb046de6e35146b56c26150f7efc,d91ce3017cbe759f059e97264f18193a3bcad3f7,-,-,-,-
1762170210.218979,FJTdMm3fzx2q5sNZ5h,CHIZXB1bhx8G5FYoFd,192.168.7.101,56921,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,T,T,172,172,0,0,F,-,7ba14b723a8abaa03073f9c7b794f264,592d34fc47b3d58d31b91eb274bc157d0dae55be,-,-,-,-
1762170210.268388,FJ4OrD2bF8ADoOkjRe,CHIZXB1bhx8G5FYoFd,192.168.7.101,56921,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,140,140,0,0,F,-,911203f88ab76ced10ee6c9a88b851ce,8d4477774955629645ef4ae51e1f5d4e203650fa,-,-,-,-
1762170221.733226,Fm47Mz19PET1QU0nxi,CipfcR1mqtXG2USIMk,192.168.7.101,56922,184.51.88.75,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1048,-,0,0,F,-,40933ea0adf13957b3ef7938a8e42e6f,6089c38550c5a81870d71ff17c3eafc26c355cbd,-,-,-,-
1762170228.883986,FSJ1uKkCbSdj0JJt2,CecSXR1tufz2P5KM65,192.168.7.101,56923,52.111.227.13,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,284efbb4d5e07f3735d2831f1668f853,a1d2d7b92fecf9d4a968d8d610c31b75ea08c439,-,-,-,-
1762170521.732558,FqNer81KJUEDs9Kij2,CpWWdR2aUMjzKwEG69,192.168.7.101,59628,184.51.88.32,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1049,-,0,0,F,-,e8b9262420e4a241ec4cc28e3b430b2e,df39000acd396f26875f582838b6486565a22e3b,-,-,-,-
1762170821.730680,FoldM44WwQZJ3MdQk9,CLVY172UrUqJo4hKV9,192.168.7.101,57716,184.51.88.32,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1048,-,0,0,F,-,bff328fc4d80dc500d745237ad6e957f,bb11da75f8c9afaf2f72d13bb05ad77eb285ded2,-,-,-,-
1762170905.549990,F1MZGv4Riu6tbP1Zig,Cm7P8U3cVp3Jch5rcl,192.168.7.101,64888,108.177.14.94,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,993,993,0,0,F,-,c22301b5245b697aa0d960e7d3a2d560,e7374c928dc3bb82bd18524598990cdc498d4549,-,-,-,-
1762170905.897198,FGGdmx4cD45dPVAmNi,Cm7P8U3cVp3Jch5rcl,192.168.7.101,64888,108.177.14.94,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,530,530,0,0,F,-,1fbb37f79b317a9a248e7c4ce4f5bac5,0ff4d709ebf17be0c28e66dc8bf74672ca28362a,-,-,-,-
1762170914.806853,FFbaQo4wkqQ5mNzIj3,Cs2WLd219V37fzMZwi,192.168.7.101,64891,52.123.128.14,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1858,-,0,0,F,-,f2a7040eae92396630d67560e53a0aee,4b28838873f2f440eaaac35c685ea789b7c0329f,-,-,-,-
1762170982.238562,FD5rea2JqUPa9P5cOl,CPVAyp3M1zKXyMHfa4,192.168.7.101,57784,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,T,T,232,232,0,0,F,-,4d9e8606c2f3bc0ad0332377027e565f,d60f8d9c7f32db7ff9f849f646c5ec260009065f,-,-,-,-
1762170982.287174,FHEUlJ1s59pRWAB7rj,CPVAyp3M1zKXyMHfa4,192.168.7.101,57784,91.105.192.100,80,HTTP,0,"SHA1,MD5",-,-,0.000000,F,F,196,196,0,0,F,-,bf60c3125f72d353934221fce7cc4dfd,6580e7539aa5a3cb367d0465a9f822b96ebd8ea5,-,-,-,-
1762171121.766429,FcjmKM27rFFTzsFk37,C2xJki1VrAzROqlpeg,192.168.7.101,56786,23.73.2.135,443,SSL,0,"SHA1,MD5,OCSP_REPLY",application/ocsp-response,-,0.000000,F,F,1047,-,0,0,F,-,022c9f6338f415a7d130c36d7612d6d2,afc2b69fb6e71b3f405deb1adc08539ca6598ae2,-,-,-,-
1762171127.709915,FFnQcK1Zmq2Nd8gmMg,Cc8Ad54OqEK2QxWXSe,192.168.7.205,47568,213.180.204.183,80,HTTP,0,"SHA1,MD5",text/plain,-,0.026172,F,F,128049,128049,0,0,F,-,679b6baf39c1d648a0ce744c546845b2,4d65abbdb5174e930195b87eb3efbf444aaeba94,-,-,-,-
1762171127.742808,FodNfU23N1ETw1yu2,Cc8Ad54OqEK2QxWXSe,192.168.7.205,47568,213.180.204.183,80,HTTP,0,"SHA1,MD5",text/plain,-,0.003065,F,F,116313,127185,10872,0,F,-,-,-,-,-,-,-
1762171128.228334,Fn95CcKVqyvNRmcMc,Cc8Ad54OqEK2QxWXSe,192.168.7.205,47568,213.180.204.183,80,HTTP,0,"SHA1,MD5",application/x-xz,-,0.008740,F,F,111948,111948,0,0,F,-,ff5195f3af72989d735adbc6745b2391,978fe0c39533c198e0cfdf3e5a4cb7d502c24e92,-,-,-,-
1762171128.278688,FYG3Db1v6x8R66LGCj,Cc8Ad54OqEK2QxWXSe,192.168.7.205,47568,213.180.204.183,80,HTTP,0,"SHA1,MD5",application/x-xz,-,0.000000,F,F,212,212,0,0,F,-,7665bd25d177ceedd630989d00711666,fc00b3c24869df5fab6f2c1f0c4b36d25680d4ff,-,-,-,-
1762171128.278688,FSn6Le1ZWViq9HciOj,Cc8Ad54OqEK2QxWXSe,192.168.7.205,47568,213.180.204.183,80,HTTP,0,"SHA1,MD5",application/x-xz,-,0.019741,F,F,337484,359228,21744,0,F,-,-,-,-,-,-,-
1762171128.298429,FYzopc59sSyausihk,Cc8Ad54OqEK2QxWXSe,192.168.7.205,47568,213.180.204.183,80,HTTP,0,"SHA1,MD5",application/x-xz,-,0.006836,F,F,940,940,0,0,F,-,589ac0ba90102f2c6063ae6dcbbb7b16,2e9d780337cc1200d63d6556ae51f68eff484395,-,-,-,-
1762171127.932743,Fl71Ic4lt30IqnY3o,CUjCmlL5weuGxvM17,192.168.7.205,50332,91.189.91.81,80,HTTP,0,"SHA1,MD5",text/plain,-,0.473518,F,F,128927,128927,0,0,F,-,2fbee383b70cd4071a738b548f1f266b,8f4fb444801f6fddbb89de3e415566d8cb5ee03b,-,-,-,-
